ticker,tradeDate,expirDate,dte,strike,stockPrice,callVolume,callOpenInterest,callBidSize,callAskSize,putVolume,putOpenInterest,putBidSize,putAskSize,callBidPrice,callValue,callAskPrice,putBidPrice,putValue,putAskPrice,callBidIv,callMidIv,callAskIv,smvVol,putBidIv,putMidIv,putAskIv,residualRate,delta,gamma,theta,vega,rho,phi,driftlessTheta,callSmvVol,putSmvVol,extSmvVol,extCallValue,extPutValue,spotPrice,quoteDate,updatedAt
SPY,2021-04-15,2021-06-30,77,285,415.69,0,72,25,18,0,5031,4206,1915,130.82,131.39458384339352,131.59,0.46,0.4627719183437373,0.48,0.3740353083676378,0.4247586348213975,0.47548196127515713,0.402,0.4022615402406278,0.40355999537469656,0.40485845050876523,-0.013253932383671828,0.9923942515118843,0.0004737728530053685,-0.006967104525733962,0.038922789933060094,0.12523115520804495,-0.17049194105058782,-0.008573280041624165,0.42527585915797206,0.40043223088630453,0.3070732191044622,130.69233501724588,0.051454249355651634,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,286,415.69,0,1,13,26,0,648,3975,1911,129.83,130.390332969669,130.59,0.47,0.47744764548553575,0.49,0.3739202413197131,0.42319465433486075,0.47246906735000843,0.4,0.40026021792206096,0.40090824531075264,0.4015562726994444,-0.013249555545574046,0.9917943966430672,0.000493580439906535,-0.00760928519743548,0.040962696840552794,0.134121839620896,-0.18159754166465839,-0.009307148716054748,0.42372544309396487,0.3984919347816251,0.3070732191044622,129.69252002050064,0.05596051791071048,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,287,415.69,0,1,14,18,0,916,3539,1899,128.84,129.4110385030871,129.61,0.48,0.4895404326217307,0.5,0.37307336214646264,0.4212203152860366,0.46936726842561055,0.398,0.39827434153498786,0.3989212713819409,0.39956820122889386,-0.013289346334008266,0.9912739217532972,0.0005094278533555335,-0.00810317231981491,0.04236519895876823,0.13919339650564339,-0.18864060543571212,-0.009861224778286527,0.4224038404699094,0.3970992957037601,0.3070732191044622,128.69268060624827,0.06108762428783148,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,288,415.69,0,0,14,18,0,400,2766,317,127.85,128.42638635837798,128.62,0.49,0.4930746095534035,0.5,0.3724015207586661,0.4190442414673755,0.46568696217608496,0.397,0.39627815843647457,0.39692385781499095,0.39756955719350734,-0.013240863739526746,0.9907692918587663,0.0005256062750117508,-0.008543127231732086,0.043804521516504644,0.14591617547116814,-0.19729316495954674,-0.010384821219868537,0.42148749716216705,0.39598858102784207,0.3070732191044622,127.69283626414241,0.06620989248209569,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,289,415.69,0,0,50,18,6,815,2749,457,126.85,127.4436122585499,127.63,0.5,0.5078820508685494,0.51,0.36919766419651723,0.4163397698080987,0.4634818754196803,0.397,0.3942972877917168,0.39494183188251103,0.39558637597330526,-0.0132363458155778,0.9902513056023756,0.000540686403888145,-0.008967763940102609,0.04428003297651935,0.14744956324731992,-0.19874413736442592,-0.010814407773238008,0.42138892089344276,0.3951080680342453,0.3070732191044622,126.6929961152817,0.07136868904547208,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,290,415.69,1,72,50,18,3,1181,2667,403,125.86,126.4446130343595,126.64,0.51,0.5149346327366416,0.52,0.3830429632060453,0.42473137335729805,0.46641978350855073,0.396,0.393830408402889,0.3944738841793346,0.3951173599557802,-0.013231343890531058,0.989728719249339,0.000555370307397856,-0.009372111298474149,0.04539457539258465,0.15303991202136752,-0.2057878837001368,-0.01127842660390727,0.42337786408299344,0.39400150696683783,0.3070732191044622,125.69315741148958,0.07812135835274864,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,291,415.69,0,0,14,18,0,866,2651,417,124.87,125.45395092965394,125.63,0.52,0.5265599041164292,0.53,0.38169701309695664,0.4209953080507029,0.46029360300444916,0.394,0.39180688587055024,0.3924415643626668,0.3930762428547834,-0.013262917900617767,0.9891592299825451,0.0005698599854370283,-0.009802765191416388,0.04618211221093596,0.15651626645407402,-0.20993265443626044,-0.01173314049311652,0.42217298402064024,0.3923313449454244,0.3070732191044622,124.69333325693324,0.08488897410722825,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,292,415.69,0,9,14,50,0,1159,2716,520,123.88,124.45823350777712,124.66,0.53,0.5370927464736812,0.54,0.38040221636203125,0.42094832299539886,0.4614944296287664,0.392,0.38965665866517973,0.39018196532940874,0.3907072719936377,-0.013221709366988778,0.9886115621747599,0.0005865572983608349,-0.010252513675905383,0.04748299584419731,0.16377900190631983,-0.2192326643209745,-0.0122713458248644,0.41900206185885513,0.3900949994369822,0.3070732191044622,123.69350223164778,0.09164983277912199,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,293,415.69,0,0,14,18,4,1294,2332,508,122.89,123.43461436093662,123.65,0.54,0.547421720091495,0.55,0.3767974878405098,0.41523086664083025,0.4536642454411507,0.389,0.3870958703252577,0.3876202659272996,0.3881446615293414,-0.013217004285572525,0.9879968667072604,0.0006063877729631073,-0.010821276818669259,0.05811085498634057,0.17084112608666627,-0.22809354924308814,-0.012914360765214244,0.416599631762001,0.3877009785188073,0.3070732191044622,122.6936918343884,0.09843171943270226,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,294,415.69,0,0,14,18,0,1242,3051,451,121.9,122.43834311750702,122.67,0.55,0.5569134133207706,0.56,0.37543700913023376,0.41388047462071964,0.4523239401112055,0.387,0.38477029623038306,0.38529376027022727,0.3858172243100715,-0.01321147231823877,0.9873392860027227,0.0006273581600303871,-0.011418087967719617,0.05925743357635572,0.17443344381606476,-0.23244632663919285,-0.013545095059851683,0.4132306367884276,0.38529634676054814,0.30650698454529507,121.6938946767797,0.1043619951677406,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,295,415.69,0,92,50,18,402,923,2816,364,120.9,121.44388415894186,121.68,0.56,0.5701370619433963,0.57,0.3719352824115699,0.41058179746026946,0.44922831250896894,0.385,0.38244372859536824,0.3829662663684347,0.3834888041415012,-0.013206356553143839,0.9866815051987681,0.0006479738527201503,-0.01199541499603616,0.06107587071103719,0.18302731865084407,-0.24330565584320243,-0.01421498249876841,0.4105688814915602,0.38351124540051246,0.305935666548092,120.69409759824457,0.11149884851771573,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,296,415.69,0,0,50,18,0,387,224,1075,119.91,120.45398280405773,120.68,0.58,0.583438880738843,0.59,0.3701958116810971,0.4073149262830549,0.4444340408850126,0.383,0.381745471990232,0.3822670869519744,0.38278870191371683,-0.013200256689364141,0.9860221785976321,0.0006683645751756285,-0.012556709882407917,0.06221220423018842,0.18784170634208838,-0.24911490858696161,-0.01482192074723945,0.40810399941822845,0.38173406651824354,0.3053606408625963,119.69430100971694,0.11861893757951242,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,297,415.69,0,44,25,18,0,534,224,856,118.93,119.42991523374064,119.7,0.59,0.5967368542368181,0.6,0.3700685908717472,0.40645211271654036,0.4428356345613335,0.381,0.37943315781605624,0.37995386031620104,0.3804745628163458,-0.013195237464680272,0.9853622978628145,0.0006883293930810088,-0.013096377238618898,0.06302121513214942,0.1917699847083741,-0.2536355926691366,-0.015393643777197999,0.3999794684761473,0.3799567775346213,0.3047774859116661,118.69450461343513,0.1257078221452348,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,298,415.69,0,14,5,5,0,443,228,794,118.06,118.4253526441867,118.45,0.6,0.6059850971148955,0.61,0.38699905279699515,0.39302199480420824,0.39904493681142134,0.379,0.37712073584318184,0.3776405239636039,0.37816031208402595,-0.013191024646981433,0.9846994958799516,0.0007080999295620219,-0.013622326560825307,0.0640767492441359,0.1973386292079646,-0.26018005303416364,-0.01596830664791878,0.3951984002589212,0.37753373490393094,0.3041893275360539,117.69484695895088,0.1327760895474149,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,299,415.69,0,0,5,5,0,363,2271,821,117.07,117.37991430749564,117.46,0.61,0.6175989153801603,0.62,0.380480112318654,0.39117106484121467,0.4018620173637753,0.376,0.3744740861120298,0.37499301590468453,0.37551194569733926,-0.013225460287762824,0.9839782650869887,0.0007280658935194683,-0.01417632809325796,0.07670374720298727,0.20167614228280115,-0.2654708445395681,-0.01655417485965526,0.3914211073137862,0.3751989121484716,0.3035681156305188,116.69676226600603,0.14150809026350394,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,300,415.69,0,65,5,5,405,15167,2255,783,116.09,116.38982732328854,116.47,0.62,0.6237064212787791,0.63,0.37966911571251133,0.389501459249168,0.3993338027858247,0.373,0.37194204030217143,0.3724600949385245,0.3729781495748776,-0.01321383752775044,0.9833407350751371,0.0007483354260316375,-0.01463058290815005,0.07819096331466649,0.20636155401492728,-0.2710900520712103,-0.017053966869894962,0.3890803574626335,0.3723260660477213,0.3025840040181969,115.69906107266604,0.1490838845405662,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,301,415.69,0,10,5,5,3,486,2808,608,115.1,115.40501289408658,115.48,0.63,0.6394044883312563,0.64,0.37767808189966195,0.38725337718168784,0.39682867246371367,0.372,0.36967060376376165,0.37018770846140525,0.3707048131590488,-0.013168481207466665,0.9825170474835621,0.000773642729560598,-0.01528967211179117,0.07961430220674152,0.2128048693488711,-0.27891283204396744,-0.01778613861191397,0.3874098741027492,0.370643224782767,0.3020027293808338,114.70222271634472,0.15834712895329453,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,302,415.69,0,2,5,5,2,1628,224,1156,114.11,114.41757193819862,114.5,0.65,0.6506435990413126,0.66,0.3753932117263974,0.38537221146440637,0.39535121120241534,0.37,0.36866152229858506,0.3691777874331862,0.3696940525677873,-0.013206100933366528,0.9816858416115152,0.0007983411776735078,-0.01597474252614496,0.08093552786899566,0.2182954376758398,-0.28533782092734794,-0.018506367569426627,0.38516680097223793,0.36872797584772354,0.3013579625475453,113.70553211585934,0.16734657868029934,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,303,415.69,0,17,5,5,190,1219,737,760,113.12,113.44330661592865,113.51,0.66,0.6654005804047991,0.67,0.3730690277039964,0.38295207639206175,0.39283512508012713,0.368,0.3663844106952377,0.36689980039550674,0.3674151900957757,-0.013161140975398583,0.9808684362267929,0.0008240166755468554,-0.01662575096089524,0.08244055330079827,0.22512022467009654,-0.29374908979073494,-0.019237724885578008,0.3847452492361341,0.3669410913984593,0.30076253906659,112.70906785030876,0.17653570549497632,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,304,415.69,0,4,5,5,0,1424,2208,787,112.13,112.37107060211989,112.52,0.67,0.6751556687610932,0.68,0.37028679488285854,0.386206463342194,0.4021261318015295,0.366,0.36413935914285,0.36465381125212715,0.3651682633614043,-0.013187703938852414,0.9800410800196245,0.0008488855585896476,-0.017288690504870165,0.08357932776356466,0.2305330843649717,-0.30025994651002014,-0.019942006848887795,0.384307204338819,0.36466982807662573,0.3001109177409457,111.71268653759834,0.18549072287844964,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,305,415.69,0,26,5,5,415,1411,2938,414,111.14,111.39881887424282,111.53,0.68,0.6887826118980441,0.69,0.3679040557975515,0.3836360333214953,0.3993680108454392,0.364,0.3614750163653961,0.36189864353610735,0.3623222707068186,-0.013154830880838282,0.9794071851616553,0.0008710930752391261,-0.017731846968563322,0.08411900669660391,0.23287602225886916,-0.30248634957872506,-0.02040254131312102,0.38377330390479253,0.3621775485863653,0.2991174213650972,110.71695841640447,0.19507302119826953,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,306,415.69,0,11,5,5,758,1529,228,742,110.16,110.4117656492685,110.55,0.7,0.7022660162474594,0.71,0.3664087919366566,0.38207099191463345,0.3977331918926103,0.361,0.36014686253084593,0.3605697559735057,0.36099264941616555,-0.013144994891218563,0.9785834694481426,0.0008964193833844123,-0.018363840687967748,0.08508870511005227,0.2372455503849536,-0.30757617460004927,-0.021073381175354934,0.3814872811630125,0.36008371752649376,0.2984805623270996,109.72290180861599,0.20680239746418114,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,307,415.69,0,5,5,5,0,1720,2171,767,109.17,109.36878637143143,109.56,0.71,0.7213186933212363,0.72,0.3633534033817433,0.37886522304435655,0.3943770427069698,0.36,0.35740817636044164,0.3578303433290371,0.3582525102976326,-0.013138645696110701,0.9776800578441548,0.000923102662542494,-0.019037667319932117,0.10122901851449236,0.2417649411508447,-0.31246004928527243,-0.021777613497702644,0.37916642053574134,0.3583638520500193,0.2978347099463871,108.7293244399139,0.2185000259205531,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,308,415.69,0,12,5,5,0,1464,224,729,108.18,108.37672039144705,108.57,0.73,0.7295281215332573,0.74,0.3608790363655429,0.37612673703213717,0.3913744376987314,0.357,0.3557523187760969,0.35617378697671753,0.3565952551773381,-0.01313117258801618,0.9768525482421379,0.0009488006448498132,-0.01959050963710875,0.1029444919691986,0.24818550020072971,-0.31997359630024635,-0.02238773874891467,0.37626126017990125,0.355712542422439,0.29679559620106916,107.73486840693883,0.22811348563505157,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,309,415.69,0,39,5,5,178,760,1739,722,107.2,107.43243323881697,107.59,0.74,0.7468635631846005,0.75,0.3593890254231829,0.3743620044546222,0.3893349834860615,0.355,0.35326472522034963,0.3536854734417989,0.3541062216632482,-0.013124252937880283,0.9758275339333246,0.000978896778537726,-0.020350131088168844,0.10388508946613312,0.2514895720447638,-0.3233785070146322,-0.0231657555091742,0.3741675747662187,0.3538422916208947,0.29613352484690353,106.74181281061672,0.23974152073174337,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,310,415.69,0,375,5,5,430,9196,2857,321,106.21,106.4451209834257,106.6,0.75,0.7570616340429083,0.76,0.3569071960287579,0.37146557230262933,0.3860239485765008,0.353,0.35067588739311195,0.3510959429538262,0.35151599851454046,-0.013114803314087497,0.9750019648855862,0.001005863259228488,-0.020911547046750138,0.10541192406585623,0.2583773865818313,-0.3317373792068868,-0.02379621150301888,0.3713312069396494,0.3512691431226025,0.2950805935963151,105.74884888838149,0.2519716947866673,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,311,415.69,0,101,5,5,165,1110,1679,708,105.22,105.46326184699622,105.61,0.77,0.7768873880515392,0.78,0.35445405296667787,0.3687441698303101,0.38303428669394235,0.351,0.3491522646587454,0.3495716064341356,0.3499909482095258,-0.013108625013555388,0.9739803098225722,0.001036641851297043,-0.021666208171362087,0.10642099796507827,0.2621727115762667,-0.33592717413031786,-0.02457831272259947,0.3692458280429593,0.34972989856541215,0.29440034295242223,104.75792868719611,0.26673856762093123,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,312,415.69,0,308,5,5,0,1258,224,702,104.24,104.47336256997386,104.63,0.79,0.7894931663633243,0.8,0.3529517558065941,0.36697281925041136,0.38099388269422857,0.349,0.3475325295883537,0.34795118533065933,0.348369841072965,-0.013100501273530924,0.9731552245089629,0.0010642620382502884,-0.022218663331564758,0.10727272497790061,0.2662635606982074,-0.34042393238838636,-0.025161424525103733,0.3663920880573897,0.3474900918258761,0.2933298976700712,103.76587242003122,0.2788819592355898,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,313,415.69,0,124,5,5,0,604,2246,573,103.25,103.49609976205056,103.64,0.8,0.8094991632008641,0.81,0.3503332938758882,0.36402564696505746,0.3777180000542267,0.347,0.3450764782423858,0.3454944268496209,0.345912375456856,-0.013092578898917556,0.9721366690210621,0.0010954397693306952,-0.022957485740217498,0.10815407666550525,0.27022638176671815,-0.34473437513914823,-0.025928284502104538,0.3644128855004328,0.3458705106483258,0.29263310264852815,102.7758976151544,0.2935106924904785,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,314,415.69,0,183,5,5,0,1128,1431,688,102.27,102.46133983601173,102.66,0.82,0.8201116131015981,0.83,0.3480440468600301,0.3617840836663311,0.375524120472632,0.345,0.3433148507045756,0.34366490230049385,0.3440149538964121,-0.013083886073750413,0.9711837518709798,0.0011259743278925678,-0.023574817903550895,0.12782750491657976,0.2760397816282979,-0.3514463822136743,-0.026596300324381948,0.36152618218983906,0.3433226647734436,0.29155199435720036,101.78444372775928,0.30558703226382555,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,315,415.69,0,115,5,5,400,1600,2225,303,101.28,101.4766949686245,101.67,0.83,0.8368104114632926,0.84,0.3453898877512993,0.3589029076249116,0.372415927498524,0.342,0.3405601222723847,0.3409083802847198,0.34125663829705494,-0.013073751691429712,0.9701366980631289,0.0011583995503925144,-0.024248214413793375,0.12927905147489732,0.28106018406185024,-0.3569215219536643,-0.027306771082209462,0.35902036477726046,0.3410344783442628,0.29046512126030116,100.79323597960057,0.31763426270299494,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,316,415.69,0,546,5,5,25,2598,2210,428,100.3,100.49713041603296,100.69,0.85,0.857137332980116,0.86,0.3435051509435876,0.356866910053905,0.37022866916422237,0.34,0.33865949973781073,0.33900717162518834,0.339354843512566,-0.013067051602443525,0.9688861101131606,0.001194242158194059,-0.025097781726580178,0.13035743570286273,0.2849098574678077,-0.36104779967925815,-0.02818163185625934,0.3570128900838394,0.33915578974341865,0.28974158663791316,99.80521368653653,0.33431116624560814,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,317,415.69,0,24,5,5,0,1347,1517,668,99.32,99.51131054947538,99.71,0.87,0.8751074869178637,0.88,0.34162751534610997,0.3547660416192788,0.3679045678924477,0.338,0.33669178035144326,0.3370388855309817,0.33738599071052017,-0.013057181693558373,0.967840750495689,0.0012271849178765077,-0.025751952804644353,0.13156505491878945,0.28959466400734885,-0.3662341974729514,-0.028872419764166928,0.3545174572979909,0.33704634738416633,0.28862706667166343,98.81626629616457,0.3496025497927368,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,318,415.69,0,29,5,5,0,1112,1403,661,98.33,98.52915019985345,98.72,0.89,0.8951234468076473,0.9,0.3390004062452388,0.3519180673286648,0.36483572841209083,0.336,0.3347317588975339,0.335078297279771,0.33542483566200804,-0.013045321452227712,0.96679555646072,0.0012606158390890648,-0.026400435917797584,0.13246650235527513,0.29305907313239654,-0.3697653427535835,-0.029542340163799564,0.3521929948934614,0.33508685309117386,0.2875012980872028,97.8275843801351,0.3647762037438432,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,319,415.69,0,6,5,5,173,1822,212,654,97.35,97.54464347047951,97.74,0.91,0.9133359373556333,0.92,0.33711414552964253,0.34988649578006603,0.36265884603048953,0.334,0.33277809519401524,0.3331240732820042,0.33347005136999325,-0.013037725494317092,0.9657521966818151,0.001294496902921191,-0.027045998011999427,0.13351537209000833,0.29815807411585143,-0.3752890167492622,-0.030224287783016286,0.34986314337027014,0.33300892743960586,0.28636076974763686,96.83913209400936,0.3798025160649766,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,320,415.69,0,118,5,5,785,21188,2220,648,96.37,96.55948711959883,96.76,0.92,0.9294153026689753,0.94,0.3352423771884509,0.3477797375432837,0.36031709789811645,0.332,0.33008667129519575,0.3308041525578628,0.33152163382052974,-0.0130268233430313,0.9647075050699555,0.001328792044277244,-0.027682535152356233,0.1343846058654871,0.30168303636318866,-0.379040277681719,-0.03088606861175439,0.34742529155260304,0.3307622016199286,0.2852113183224082,95.85086927252453,0.3947298061036992,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,321,415.69,0,840,5,5,0,987,2122,641,95.38,95.58104468225574,95.78,0.94,0.9511746245346498,0.96,0.3326170277426527,0.34517963718723677,0.3577422466318208,0.33,0.3281961190382807,0.3289110805384714,0.3296260420386621,-0.01301887802825615,0.9634329835019829,0.001367202031585218,-0.028538453166685695,0.13509132032251572,0.3046777769780995,-0.38195275905324755,-0.03175564679790637,0.34524525686309965,0.3289950616704168,0.2844273582220479,94.86572513010414,0.41337519750381635,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,322,415.69,0,7,5,5,0,2311,2110,634,94.4,94.59814165692832,94.79,0.96,0.9708223046375948,0.98,0.33032946166121213,0.3423915959536818,0.35445373024615145,0.328,0.32617030586006074,0.3268296934599981,0.32748908105993546,-0.013008530563517239,0.9622153392965831,0.0014052728603180782,-0.029273638740826332,0.15867925745360106,0.3108765454689861,-0.38889887692224356,-0.03254129297543006,0.34258592973711866,0.3268839152081382,0.283254225550076,93.88045660312505,0.4321710557890827,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,323,415.69,0,93,5,5,1,2023,2452,627,93.42,93.61457279437114,93.81,0.98,0.9916479412267593,1,0.3284527278423228,0.3402241931645598,0.3519956584867968,0.326,0.32424116786578255,0.3248977315961638,0.32555429532654506,-0.012998504360012226,0.9609213735944148,0.0014450192143547456,-0.030034110583851786,0.1598316253990834,0.31316762531585685,-0.3908121395179825,-0.03330645728859581,0.34019840426073666,0.3250059294400928,0.28206774693008524,92.89543358821254,0.45082367844009813,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,324,415.69,0,716,5,5,0,1440,212,495,92.44,92.63556613936697,92.83,1.01,1.0141309706823698,1.02,0.3265213682051834,0.3379794431662202,0.34943751812725693,0.324,0.3229372544816434,0.3232804713857154,0.32362368828978744,-0.012987568284273963,0.9596255896940565,0.0014851227164172501,-0.030783823612334917,0.16123824666036207,0.3191672736939569,-0.39752726421219514,-0.03410534973869679,0.3380127091524009,0.32322081827532645,0.2808703462875259,91.91052830563761,0.46933389530359076,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,325,415.69,0,151,5,5,445,1603,1450,367,91.46,91.65505295343561,91.85,1.03,1.0355154904764288,1.04,0.3243526124225426,0.3356210128446939,0.3468894132668453,0.322,0.32099437030157824,0.32126330024248434,0.32153223018339044,-0.012975429297056761,0.9584254526642011,0.001524144263968034,-0.031434648439728624,0.16217432348414346,0.32246567433743345,-0.40072347462747726,-0.03477381056752455,0.3356240728473418,0.32129102640715707,0.2794835651064794,90.92424674787044,0.4858725271156965,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,326,415.69,0,9,5,5,600,422,1738,862,90.48,90.67330144704655,90.87,1.05,1.0568596494528215,1.07,0.32217549843037113,0.33326059313159073,0.34434568783281033,0.32,0.31871390743854305,0.3193084496392983,0.31990299184005344,-0.012963138722564299,0.9572255701613869,0.0015636807109022882,-0.032075866744555134,0.1631952904988474,0.3263680098179976,-0.4047369317672123,-0.03544085344398308,0.33316403610418555,0.319121742546752,0.2780811320372788,89.93798877295595,0.5022141564645025,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,327,415.69,0,15,5,5,412,500,2213,600,89.5,89.69780633686798,89.89,1.07,1.0825523337667597,1.09,0.3199974444099105,0.3308999962641328,0.34180254811835514,0.318,0.3164774397202327,0.3170697773020256,0.31766211488381857,-0.012951770403969037,0.9558865484341016,0.0016058386160078687,-0.032835612630275464,0.16412845049064032,0.32989207155623007,-0.40831670471051873,-0.036222487356509396,0.33105690002425414,0.3172209616231587,0.2768480449315444,88.9534190129376,0.520271408250783,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,328,415.69,0,38,5,5,11,1529,1393,315,88.52,88.71846057264227,88.92,1.1,1.1045908882547122,1.11,0.31782342794060897,0.3288495039602295,0.33987557997984996,0.316,0.31485538144437264,0.3151266990756748,0.315398016706977,-0.01293915849380421,0.9546152056281447,0.0016475228615723504,-0.03352427771957853,0.1649246340813304,0.3332148294474459,-0.4114003170218665,-0.03692621515958765,0.32876463474486417,0.31510449922974093,0.27541048573748717,87.96721178220396,0.536203528855939,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,329,415.69,0,8,5,5,0,1105,1912,761,87.55,87.74336120839531,87.94,1.12,1.1292686254154622,1.14,0.3158910432927337,0.32654824584484565,0.33720544839695765,0.314,0.31255411979337994,0.3131027890589497,0.31365145832451946,-0.012925885159974218,0.9532305566097011,0.0016917196204572112,-0.03425297766452809,0.19092767858020088,0.3366091547993453,-0.414863571247435,-0.0376775822098438,0.3264586820803752,0.3130626607833342,0.2739586991000054,86.98397291127526,0.5562924348058312,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,330,415.69,0,233,5,5,6,1362,763,215,86.57,86.76666946813926,86.96,1.15,1.156472594800554,1.16,0.3137020773303743,0.32418850049911846,0.3346749236678626,0.312,0.31085324625458144,0.3111395797848363,0.3114259133150911,-0.012913976595665526,0.9516487844620248,0.0017394052079953756,-0.035097634042981926,0.1929653964860213,0.34171831138189973,-0.4202588413506206,-0.038557993773311504,0.32427827870104164,0.3112239104384118,0.27267525738098936,86.00307514838677,0.5786417345480089,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-06-30,77,331,415.69,0,11,5,5,0,348,2610,437,85.59,85.78774581294634,85.98,1.17,1.182986543413641,1.19,0.31162259832917627,0.32188943206308507,0.33215626579699387,0.311,0.30864030298601064,0.3092120767873282,0.3097838505886458,-0.012900435705424644,0.9501726138915733,0.001786131876424443,-0.03583976873720367,0.19413746009095373,0.3463747232080501,-0.42504412109332407,-0.039331190551191456,0.32203400029377444,0.30938283951537,0.2711888978434435,85.02018444053601,0.5984131163676997,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
